"ID","?CBS LOAN STATUS","ACTUAL DISBURSEMENT DATE","OPPORTUNITY STATUS","ID","APPLICATION STATUS","STATUS"
"0068p000003lEAxAAM","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lEAxAAM","Disbursed","Item Updated"
"0068p000003lEG4AAM","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lEG4AAM","Disbursed","Item Updated"
"0068p000003k8idAAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003k8idAAA","Disbursed","Item Updated"
"0068p000003lygSAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lygSAAQ","Disbursed","Item Updated"
"0068p000003kgdGAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003kgdGAAQ","Disbursed","Item Updated"
"0068p000003kbAmAAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003kbAmAAI","Disbursed","Item Updated"
"0068p000003mbXBAAY","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003mbXBAAY","Disbursed","Item Updated"
"0068p000003k3A6AAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003k3A6AAI","Disbursed","Item Updated"
"0068p000003k76vAAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003k76vAAA","Disbursed","Item Updated"
"0068p000003iaxNAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003iaxNAAQ","Disbursed","Item Updated"
"0068p000003mc45AAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003mc45AAA","Disbursed","Item Updated"
"0068p000003k3A7AAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003k3A7AAI","Disbursed","Item Updated"
"0068p000003kaCrAAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003kaCrAAI","Disbursed","Item Updated"
"0068p000003ky8RAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003ky8RAAQ","Disbursed","Item Updated"
"0068p000003jjCHAAY","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003jjCHAAY","Disbursed","Item Updated"
"0068p000003jjpCAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003jjpCAAQ","Disbursed","Item Updated"
"0068p000003jjEwAAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003jjEwAAI","Disbursed","Item Updated"
"0068p000003jjZQAAY","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003jjZQAAY","Disbursed","Item Updated"
"0068p000003nRohAAE","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003nRohAAE","Disbursed","Item Updated"
"0068p000003jXtUAAU","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003jXtUAAU","Disbursed","Item Updated"
"0068p000003kZtYAAU","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003kZtYAAU","Disbursed","Item Updated"
"0068p000003jXuMAAU","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003jXuMAAU","Disbursed","Item Updated"
"0068p000003jXuNAAU","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003jXuNAAU","Disbursed","Item Updated"
"0068p000003n2fbAAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003n2fbAAA","Disbursed","Item Updated"
"0068p000003jXtTAAU","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003jXtTAAU","Disbursed","Item Updated"
"0068p000003jXuCAAU","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003jXuCAAU","Disbursed","Item Updated"
"0068p000003lqYYAAY","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lqYYAAY","Disbursed","Item Updated"
"0068p000003muCsAAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003muCsAAI","Disbursed","Item Updated"
"0068p000003l0r2AAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003l0r2AAA","Disbursed","Item Updated"
"0068p000003k1HfAAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003k1HfAAI","Disbursed","Item Updated"
"0068p000003k2HFAAY","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003k2HFAAY","Disbursed","Item Updated"
"0068p000003kblUAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003kblUAAQ","Disbursed","Item Updated"
"0068p000003nUgJAAU","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003nUgJAAU","Disbursed","Item Updated"
"0068p000003lviJAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lviJAAQ","Disbursed","Item Updated"
"0068p000003nMz7AAE","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003nMz7AAE","Disbursed","Item Updated"
"0068p000003mhJ6AAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003mhJ6AAI","Disbursed","Item Updated"
"0068p000003lbzjAAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lbzjAAA","Disbursed","Item Updated"
"0068p000003iqdKAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003iqdKAAQ","Disbursed","Item Updated"
"0068p000003k72IAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003k72IAAQ","Disbursed","Item Updated"
"0068p000003k72HAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003k72HAAQ","Disbursed","Item Updated"
"0068p000003k72GAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003k72GAAQ","Disbursed","Item Updated"
"0068p000003nLErAAM","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003nLErAAM","Disbursed","Item Updated"
"0068p000003lxLkAAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lxLkAAI","Disbursed","Item Updated"
"0068p000003jVduAAE","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003jVduAAE","Disbursed","Item Updated"
"0068p000003l1tpAAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003l1tpAAA","Disbursed","Item Updated"
"0068p000003jjZRAAY","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003jjZRAAY","Disbursed","Item Updated"
"0068p000003hsYxAAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003hsYxAAI","Disbursed","Item Updated"
"0068p000003mc4KAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003mc4KAAQ","Disbursed","Item Updated"
"0068p000003nNsvAAE","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003nNsvAAE","Disbursed","Item Updated"
"0068p000003k94aAAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003k94aAAA","Disbursed","Item Updated"
"0068p000003kwUTAAY","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003kwUTAAY","Disbursed","Item Updated"
"0068p000003l0i0AAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003l0i0AAA","Disbursed","Item Updated"
"0068p000003kupYAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003kupYAAQ","Disbursed","Item Updated"
"0068p000003lYcOAAU","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lYcOAAU","Disbursed","Item Updated"
"0068p000003l4f7AAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003l4f7AAA","Disbursed","Item Updated"
"0068p000003hj2CAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003hj2CAAQ","Disbursed","Item Updated"
"0068p000003hil0AAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003hil0AAA","Disbursed","Item Updated"
"0068p000003lGxGAAU","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lGxGAAU","Disbursed","Item Updated"
"0068p000003ifTlAAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003ifTlAAI","Disbursed","Item Updated"
"0068p000003igwfAAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003igwfAAA","Disbursed","Item Updated"
"0068p000003ipE3AAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003ipE3AAI","Disbursed","Item Updated"
"0068p000003lZjtAAE","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lZjtAAE","Disbursed","Item Updated"
"0068p000003leiqAAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003leiqAAA","Disbursed","Item Updated"
"0068p000003lyJQAAY","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lyJQAAY","Disbursed","Item Updated"
"0068p000003mg7mAAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003mg7mAAA","Disbursed","Item Updated"
"0068p000003lR3EAAU","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lR3EAAU","Disbursed","Item Updated"
"0068p000003lST3AAM","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lST3AAM","Disbursed","Item Updated"
"0068p000003lRRfAAM","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lRRfAAM","Disbursed","Item Updated"
"0068p000003lRUtAAM","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lRUtAAM","Disbursed","Item Updated"
"0068p000003l0MSAAY","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003l0MSAAY","Disbursed","Item Updated"
"0068p000003k9JIAAY","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003k9JIAAY","Disbursed","Item Updated"
"0068p000003j3GsAAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003j3GsAAI","Disbursed","Item Updated"
"0068p000003ii3dAAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003ii3dAAA","Disbursed","Item Updated"
"0068p000003letzAAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003letzAAA","Disbursed","Item Updated"
"0068p000003ihyeAAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003ihyeAAA","Disbursed","Item Updated"
"0068p000003l6ZcAAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003l6ZcAAI","Disbursed","Item Updated"
"0068p000003l6aVAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003l6aVAAQ","Disbursed","Item Updated"
"0068p000003kvkdAAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003kvkdAAA","Disbursed","Item Updated"
"0068p000003lzhKAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lzhKAAQ","Disbursed","Item Updated"
"0068p000003lwJEAAY","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lwJEAAY","Disbursed","Item Updated"
"0068p000003fz43AAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003fz43AAA","Disbursed","Item Updated"
"0068p000003fz4hAAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003fz4hAAA","Disbursed","Item Updated"
"0068p000003kXxMAAU","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003kXxMAAU","Disbursed","Item Updated"
"0068p000003l1OrAAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003l1OrAAI","Disbursed","Item Updated"
"0068p000003lRwxAAE","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lRwxAAE","Disbursed","Item Updated"
"0068p000003lQYSAA2","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lQYSAA2","Disbursed","Item Updated"
"0068p000003l0zUAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003l0zUAAQ","Disbursed","Item Updated"
"0068p000003l18VAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003l18VAAQ","Disbursed","Item Updated"
"0068p000003l46JAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003l46JAAQ","Disbursed","Item Updated"
"0068p000003lYifAAE","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lYifAAE","Disbursed","Item Updated"
"0068p000003l46dAAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003l46dAAA","Disbursed","Item Updated"
"0068p000003mbKGAAY","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003mbKGAAY","Disbursed","Item Updated"
"0068p000003ft49AAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003ft49AAA","Disbursed","Item Updated"
"0068p000003lnbIAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lnbIAAQ","Disbursed","Item Updated"
"0068p000003l7VmAAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003l7VmAAI","Disbursed","Item Updated"
"0068p000003l99qAAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003l99qAAA","Disbursed","Item Updated"
"0068p000003lH6kAAE","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lH6kAAE","Disbursed","Item Updated"
"0068p000003iLSfAAM","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003iLSfAAM","Disbursed","Item Updated"
"0068p000003lYFFAA2","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lYFFAA2","Disbursed","Item Updated"
"0068p000003l4FnAAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003l4FnAAI","Disbursed","Item Updated"
"0068p000003l1tzAAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003l1tzAAA","Disbursed","Item Updated"
"0068p000003lQpOAAU","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lQpOAAU","Disbursed","Item Updated"
"0068p000003fQytAAE","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003fQytAAE","Disbursed","Item Updated"
"0068p000003n0FGAAY","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003n0FGAAY","Disbursed","Item Updated"
"0068p000003mbXEAAY","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003mbXEAAY","Disbursed","Item Updated"
"0068p000003lw6GAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lw6GAAQ","Disbursed","Item Updated"
"0068p000003loxEAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003loxEAAQ","Disbursed","Item Updated"
"0068p000003lYf6AAE","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lYf6AAE","Disbursed","Item Updated"
"0068p000003k929AAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003k929AAA","Disbursed","Item Updated"
"0068p000003k91MAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003k91MAAQ","Disbursed","Item Updated"
"0068p000003k9fvAAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003k9fvAAA","Disbursed","Item Updated"
"0068p000003mc3MAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003mc3MAAQ","Disbursed","Item Updated"
"0068p000003lQIUAA2","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lQIUAA2","Disbursed","Item Updated"
"0068p000003kvBxAAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003kvBxAAI","Disbursed","Item Updated"
"0068p000003nQIEAA2","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003nQIEAA2","Disbursed","Item Updated"
"0068p000003nOEwAAM","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003nOEwAAM","Disbursed","Item Updated"
"0068p000003nLEwAAM","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003nLEwAAM","Disbursed","Item Updated"
"0068p000003nQmdAAE","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003nQmdAAE","Disbursed","Item Updated"
"0068p000003m1zDAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003m1zDAAQ","Disbursed","Item Updated"
"0068p000003lVceAAE","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lVceAAE","Disbursed","Item Updated"
"0068p000003keD2AAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003keD2AAI","Disbursed","Item Updated"
"0068p000003nSuuAAE","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003nSuuAAE","Disbursed","Item Updated"
"0068p000003mhJ7AAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003mhJ7AAI","Disbursed","Item Updated"
"0068p000003l8s3AAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003l8s3AAA","Disbursed","Item Updated"
"0068p000003m6ZbAAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003m6ZbAAI","Disbursed","Item Updated"
"0068p000003lyKJAAY","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lyKJAAY","Disbursed","Item Updated"
"0068p000003khpvAAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003khpvAAA","Disbursed","Item Updated"
"0068p000003m4CLAAY","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003m4CLAAY","Disbursed","Item Updated"
"0068p000003lw1AAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lw1AAAQ","Disbursed","Item Updated"
"0068p000003jfVlAAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003jfVlAAI","Disbursed","Item Updated"
"0068p000003hpT6AAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003hpT6AAI","Disbursed","Item Updated"
"0068p000003kADdAAM","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003kADdAAM","Disbursed","Item Updated"
"0068p000003ifUFAAY","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003ifUFAAY","Disbursed","Item Updated"
"0068p000003mATvAAM","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003mATvAAM","Disbursed","Item Updated"
"0068p000003jfVNAAY","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003jfVNAAY","Disbursed","Item Updated"
"0068p000003lyFdAAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lyFdAAI","Disbursed","Item Updated"
"0068p000003l0hzAAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003l0hzAAA","Disbursed","Item Updated"
"0068p000003gaY0AAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003gaY0AAI","Disbursed","Item Updated"
"0068p000003lSGYAA2","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lSGYAA2","Disbursed","Item Updated"
"0068p000003lRP4AAM","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lRP4AAM","Disbursed","Item Updated"
"0068p000003mhyUAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003mhyUAAQ","Disbursed","Item Updated"
"0068p000003mgzMAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003mgzMAAQ","Disbursed","Item Updated"
"0068p000003jiJjAAI","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003jiJjAAI","Disbursed","Item Updated"
"0068p000003lQZfAAM","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003lQZfAAM","Disbursed","Item Updated"
"0068p000003ii65AAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003ii65AAA","Disbursed","Item Updated"
"0068p000003ii64AAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003ii64AAA","Disbursed","Item Updated"
"0068p000003ii3cAAA","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003ii3cAAA","Disbursed","Item Updated"
"0068p000003l8oGAAQ","Disbursed","2022-09-12T06:35:29Z","Disbursed","0068p000003l8oGAAQ","Disbursed","Item Updated"
