"ID","?CBS LOAN STATUS","ACTUAL DISBURSEMENT DATE","OPPORTUNITY STATUS","ID","APPLICATION STATUS","STATUS"
"0068p000003qHRkAAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003qHRkAAM","Disbursed","Item Updated"
"0068p000003t2HXAAY","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003t2HXAAY","Disbursed","Item Updated"
"0068p000003tiLAAAY","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tiLAAAY","Disbursed","Item Updated"
"0068p000003rsQWAAY","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rsQWAAY","Disbursed","Item Updated"
"0068p000003tVSuAAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tVSuAAM","Disbursed","Item Updated"
"0068p000003pkQhAAI","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003pkQhAAI","Disbursed","Item Updated"
"0068p000003tTGcAAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tTGcAAM","Disbursed","Item Updated"
"0068p000003sDY6AAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003sDY6AAM","Disbursed","Item Updated"
"0068p000003tWtJAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tWtJAAU","Disbursed","Item Updated"
"0068p000003oRx7AAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003oRx7AAE","Disbursed","Item Updated"
"0068p000003svExAAI","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003svExAAI","Disbursed","Item Updated"
"0068p000003sxaWAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003sxaWAAQ","Disbursed","Item Updated"
"0068p000003qkhrAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003qkhrAAA","Disbursed","Item Updated"
"0068p000003pqmFAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003pqmFAAQ","Disbursed","Item Updated"
"0068p000003oBHiAAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003oBHiAAM","Disbursed","Item Updated"
"0068p000003t24CAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003t24CAAQ","Disbursed","Item Updated"
"0068p000003plPTAAY","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003plPTAAY","Disbursed","Item Updated"
"0068p000003pXfHAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003pXfHAAU","Disbursed","Item Updated"
"0068p000003YJhiAAG","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003YJhiAAG","Disbursed","Item Updated"
"0068p000003Y5A2AAK","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003Y5A2AAK","Disbursed","Item Updated"
"0068p000003hXwUAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003hXwUAAU","Disbursed","Item Updated"
"0068p000003nuFJAAY","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003nuFJAAY","Disbursed","Item Updated"
"0068p000003mp9eAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003mp9eAAA","Disbursed","Item Updated"
"0068p000003je9fAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003je9fAAA","Disbursed","Item Updated"
"0068p000003mp9FAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003mp9FAAQ","Disbursed","Item Updated"
"0068p000003sSjBAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003sSjBAAU","Disbursed","Item Updated"
"0068p000003pOqMAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003pOqMAAU","Disbursed","Item Updated"
"0068p000003t2NoAAI","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003t2NoAAI","Disbursed","Item Updated"
"0068p000003qVnTAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003qVnTAAU","Disbursed","Item Updated"
"0068p000003r54KAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003r54KAAQ","Disbursed","Item Updated"
"0068p000003t2HVAAY","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003t2HVAAY","Disbursed","Item Updated"
"0068p000003t78cAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003t78cAAA","Disbursed","Item Updated"
"0068p000003t7c7AAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003t7c7AAA","Disbursed","Item Updated"
"0068p000003plPKAAY","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003plPKAAY","Disbursed","Item Updated"
"0068p000003tpckAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tpckAAA","Disbursed","Item Updated"
"0068p000003tDKBAA2","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tDKBAA2","Disbursed","Item Updated"
"0068p000003tFwDAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tFwDAAU","Disbursed","Item Updated"
"0068p000003pzCwAAI","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003pzCwAAI","Disbursed","Item Updated"
"0068p000003pySaAAI","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003pySaAAI","Disbursed","Item Updated"
"0068p000003mp9AAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003mp9AAAQ","Disbursed","Item Updated"
"0068p000003rL7aAAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rL7aAAE","Disbursed","Item Updated"
"0068p000003pUvsAAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003pUvsAAE","Disbursed","Item Updated"
"0068p000003oTr8AAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003oTr8AAE","Disbursed","Item Updated"
"0068p000003tu7eAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tu7eAAA","Disbursed","Item Updated"
"0068p000003tVjeAAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tVjeAAE","Disbursed","Item Updated"
"0068p000003qnnPAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003qnnPAAQ","Disbursed","Item Updated"
"0068p000003tViWAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tViWAAU","Disbursed","Item Updated"
"0068p000003pfaIAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003pfaIAAQ","Disbursed","Item Updated"
"0068p000003r4BnAAI","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003r4BnAAI","Disbursed","Item Updated"
"0068p000003qrFaAAI","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003qrFaAAI","Disbursed","Item Updated"
"0068p000003qktNAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003qktNAAQ","Disbursed","Item Updated"
"0068p000003tXO8AAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tXO8AAM","Disbursed","Item Updated"
"0068p000003qmI4AAI","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003qmI4AAI","Disbursed","Item Updated"
"0068p000003mGwcAAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003mGwcAAE","Disbursed","Item Updated"
"0068p000003oV22AAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003oV22AAE","Disbursed","Item Updated"
"0068p000003pq7UAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003pq7UAAQ","Disbursed","Item Updated"
"0068p000003pyXwAAI","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003pyXwAAI","Disbursed","Item Updated"
"0068p000003q1KBAAY","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003q1KBAAY","Disbursed","Item Updated"
"0068p000003pzumAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003pzumAAA","Disbursed","Item Updated"
"0068p000003qGCjAAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003qGCjAAM","Disbursed","Item Updated"
"0068p000003mpXbAAI","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003mpXbAAI","Disbursed","Item Updated"
"0068p000003n3wJAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003n3wJAAQ","Disbursed","Item Updated"
"0068p000003n909AAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003n909AAA","Disbursed","Item Updated"
"0068p000003pzDeAAI","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003pzDeAAI","Disbursed","Item Updated"
"0068p000003plPNAAY","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003plPNAAY","Disbursed","Item Updated"
"0068p000003plPQAAY","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003plPQAAY","Disbursed","Item Updated"
"0068p000003mssWAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003mssWAAQ","Disbursed","Item Updated"
"0068p000003YJhjAAG","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003YJhjAAG","Disbursed","Item Updated"
"0068p000003lRpdAAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003lRpdAAE","Disbursed","Item Updated"
"0068p000003sStVAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003sStVAAU","Disbursed","Item Updated"
"0068p000003sNiNAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003sNiNAAU","Disbursed","Item Updated"
"0068p000003plPPAAY","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003plPPAAY","Disbursed","Item Updated"
"0068p000003p8hlAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003p8hlAAA","Disbursed","Item Updated"
"0068p000003pVV3AAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003pVV3AAM","Disbursed","Item Updated"
"0068p000003pVpfAAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003pVpfAAE","Disbursed","Item Updated"
"0068p000003r8YDAAY","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003r8YDAAY","Disbursed","Item Updated"
"0068p000003t2HYAAY","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003t2HYAAY","Disbursed","Item Updated"
"0068p000003ootAAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003ootAAAQ","Disbursed","Item Updated"
"0068p000003p55oAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003p55oAAA","Disbursed","Item Updated"
"0068p000003oov8AAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003oov8AAA","Disbursed","Item Updated"
"0068p000003opCDAAY","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003opCDAAY","Disbursed","Item Updated"
"0068p000003oosYAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003oosYAAQ","Disbursed","Item Updated"
"0068p000003m8iCAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003m8iCAAQ","Disbursed","Item Updated"
"0068p000003pfqdAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003pfqdAAA","Disbursed","Item Updated"
"0068p000003m6wLAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003m6wLAAQ","Disbursed","Item Updated"
"0068p000003stm6AAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003stm6AAA","Disbursed","Item Updated"
"0068p000003rB2mAAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rB2mAAE","Disbursed","Item Updated"
"0068p000003rAgJAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rAgJAAU","Disbursed","Item Updated"
"0068p000003rAgKAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rAgKAAU","Disbursed","Item Updated"
"0068p000003tF5cAAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tF5cAAE","Disbursed","Item Updated"
"0068p000003eNhLAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003eNhLAAU","Disbursed","Item Updated"
"0068p000003qpGvAAI","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003qpGvAAI","Disbursed","Item Updated"
"0068p000003qivdAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003qivdAAA","Disbursed","Item Updated"
"0068p000003qnfTAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003qnfTAAQ","Disbursed","Item Updated"
"0068p000003uNDyAAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003uNDyAAM","Disbursed","Item Updated"
"0068p000003tZmAAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tZmAAAU","Disbursed","Item Updated"
"0068p000003uLjmAAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003uLjmAAE","Disbursed","Item Updated"
"0068p000003uFwxAAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003uFwxAAE","Disbursed","Item Updated"
"0068p000003tf4eAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tf4eAAA","Disbursed","Item Updated"
"0068p000003tVRcAAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tVRcAAM","Disbursed","Item Updated"
"0068p000003tBv2AAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tBv2AAE","Disbursed","Item Updated"
"0068p000003tU0QAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tU0QAAU","Disbursed","Item Updated"
"0068p000003o3tDAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003o3tDAAQ","Disbursed","Item Updated"
"0068p000003o7y0AAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003o7y0AAA","Disbursed","Item Updated"
"0068p000003uPaiAAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003uPaiAAE","Disbursed","Item Updated"
"0068p000003qDlVAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003qDlVAAU","Disbursed","Item Updated"
"0068p000003rfzqAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rfzqAAA","Disbursed","Item Updated"
"0068p000003qWEvAAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003qWEvAAM","Disbursed","Item Updated"
"0068p000003pkdBAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003pkdBAAQ","Disbursed","Item Updated"
"0068p000003qkXFAAY","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003qkXFAAY","Disbursed","Item Updated"
"0068p000003qkd1AAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003qkd1AAA","Disbursed","Item Updated"
"0068p000003qrKuAAI","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003qrKuAAI","Disbursed","Item Updated"
"0068p000003dn9iAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003dn9iAAA","Disbursed","Item Updated"
"0068p000003rpwyAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rpwyAAA","Disbursed","Item Updated"
"0068p000003rWO5AAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rWO5AAM","Disbursed","Item Updated"
"0068p000003rUZ6AAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rUZ6AAM","Disbursed","Item Updated"
"0068p000003rTFyAAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rTFyAAM","Disbursed","Item Updated"
"0068p000003rZTBAA2","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rZTBAA2","Disbursed","Item Updated"
"0068p000003rY81AAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rY81AAE","Disbursed","Item Updated"
"0068p000003rYAyAAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rYAyAAM","Disbursed","Item Updated"
"0068p000003rlfGAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rlfGAAQ","Disbursed","Item Updated"
"0068p000003rYPnAAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rYPnAAM","Disbursed","Item Updated"
"0068p000003rYU8AAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rYU8AAM","Disbursed","Item Updated"
"0068p000003mGdGAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003mGdGAAU","Disbursed","Item Updated"
"0068p000003kC9NAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003kC9NAAU","Disbursed","Item Updated"
"0068p000003oDkYAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003oDkYAAU","Disbursed","Item Updated"
"0068p000003ssuMAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003ssuMAAQ","Disbursed","Item Updated"
"0068p000003o5V5AAI","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003o5V5AAI","Disbursed","Item Updated"
"0068p000003sHKmAAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003sHKmAAM","Disbursed","Item Updated"
"0068p000003sG6uAAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003sG6uAAE","Disbursed","Item Updated"
"0068p000003stkdAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003stkdAAA","Disbursed","Item Updated"
"0068p000003rWMIAA2","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rWMIAA2","Disbursed","Item Updated"
"0068p000003rWMHAA2","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rWMHAA2","Disbursed","Item Updated"
"0068p000003quAMAAY","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003quAMAAY","Disbursed","Item Updated"
"0068p000003qLveAAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003qLveAAE","Disbursed","Item Updated"
"0068p000003tcC8AAI","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tcC8AAI","Disbursed","Item Updated"
"0068p000003tYxFAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tYxFAAU","Disbursed","Item Updated"
"0068p000003rTJ7AAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rTJ7AAM","Disbursed","Item Updated"
"0068p000003qmazAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003qmazAAA","Disbursed","Item Updated"
"0068p000003pLd8AAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003pLd8AAE","Disbursed","Item Updated"
"0068p000003qWM6AAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003qWM6AAM","Disbursed","Item Updated"
"0068p000003quHFAAY","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003quHFAAY","Disbursed","Item Updated"
"0068p000003qshGAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003qshGAAQ","Disbursed","Item Updated"
"0068p000003r093AAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003r093AAA","Disbursed","Item Updated"
"0068p000003oV02AAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003oV02AAE","Disbursed","Item Updated"
"0068p000003ojJFAAY","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003ojJFAAY","Disbursed","Item Updated"
"0068p000003qMN4AAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003qMN4AAM","Disbursed","Item Updated"
"0068p000003qMIxAAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003qMIxAAM","Disbursed","Item Updated"
"0068p000003qrL9AAI","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003qrL9AAI","Disbursed","Item Updated"
"0068p000003tYcJAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tYcJAAU","Disbursed","Item Updated"
"0068p000003rWcwAAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rWcwAAE","Disbursed","Item Updated"
"0068p000003m6F8AAI","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003m6F8AAI","Disbursed","Item Updated"
"0068p000003rJRHAA2","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rJRHAA2","Disbursed","Item Updated"
"0068p000003p3pdAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003p3pdAAA","Disbursed","Item Updated"
"0068p000003rT8EAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rT8EAAU","Disbursed","Item Updated"
"0068p000003rPMAAA2","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rPMAAA2","Disbursed","Item Updated"
"0068p000003ntBPAAY","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003ntBPAAY","Disbursed","Item Updated"
"0068p000003sDmJAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003sDmJAAU","Disbursed","Item Updated"
"0068p000003rkcCAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rkcCAAQ","Disbursed","Item Updated"
"0068p000003rettAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rettAAA","Disbursed","Item Updated"
"0068p000003p8sAAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003p8sAAAQ","Disbursed","Item Updated"
"0068p000003qkXEAAY","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003qkXEAAY","Disbursed","Item Updated"
"0068p000003le2XAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003le2XAAQ","Disbursed","Item Updated"
"0068p000003rhoRAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rhoRAAQ","Disbursed","Item Updated"
"0068p000003rhpTAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rhpTAAQ","Disbursed","Item Updated"
"0068p000003sDmKAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003sDmKAAU","Disbursed","Item Updated"
"0068p000003sFgQAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003sFgQAAU","Disbursed","Item Updated"
"0068p000003pVpjAAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003pVpjAAE","Disbursed","Item Updated"
"0068p000003sD1DAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003sD1DAAU","Disbursed","Item Updated"
"0068p000003sD1eAAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003sD1eAAE","Disbursed","Item Updated"
"0068p000003tXa7AAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tXa7AAE","Disbursed","Item Updated"
"0068p000003tXQUAA2","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tXQUAA2","Disbursed","Item Updated"
"0068p000003tXUvAAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tXUvAAM","Disbursed","Item Updated"
"0068p000003oAeyAAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003oAeyAAE","Disbursed","Item Updated"
"0068p000003o7toAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003o7toAAA","Disbursed","Item Updated"
"0068p000003o7xWAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003o7xWAAQ","Disbursed","Item Updated"
"0068p000003o4alAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003o4alAAA","Disbursed","Item Updated"
"0068p000003mNC4AAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003mNC4AAM","Disbursed","Item Updated"
"0068p000003ovmoAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003ovmoAAA","Disbursed","Item Updated"
"0068p000003kwFdAAI","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003kwFdAAI","Disbursed","Item Updated"
"0068p000003rjMHAAY","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rjMHAAY","Disbursed","Item Updated"
"0068p000003pXfIAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003pXfIAAU","Disbursed","Item Updated"
"0068p000003t2qkAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003t2qkAAA","Disbursed","Item Updated"
"0068p000003rko5AAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rko5AAA","Disbursed","Item Updated"
"0068p000003rAgLAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rAgLAAU","Disbursed","Item Updated"
"0068p000003rf5EAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rf5EAAQ","Disbursed","Item Updated"
"0068p000003r9uQAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003r9uQAAQ","Disbursed","Item Updated"
"0068p000003t6jGAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003t6jGAAQ","Disbursed","Item Updated"
"0068p000003iFzCAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003iFzCAAU","Disbursed","Item Updated"
"0068p000003pYKkAAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003pYKkAAM","Disbursed","Item Updated"
"0068p000003r9uSAAQ","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003r9uSAAQ","Disbursed","Item Updated"
"0068p000003sDl0AAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003sDl0AAE","Disbursed","Item Updated"
"0068p000003l033AAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003l033AAA","Disbursed","Item Updated"
"0068p000003pY8RAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003pY8RAAU","Disbursed","Item Updated"
"0068p000003or4cAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003or4cAAA","Disbursed","Item Updated"
"0068p000003o1UGAAY","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003o1UGAAY","Disbursed","Item Updated"
"0068p000003rallAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003rallAAA","Disbursed","Item Updated"
"0068p000003o5FmAAI","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003o5FmAAI","Disbursed","Item Updated"
"0068p000003o1RhAAI","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003o1RhAAI","Disbursed","Item Updated"
"0068p000003n6LmAAI","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003n6LmAAI","Disbursed","Item Updated"
"0068p000003eKVJAA2","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003eKVJAA2","Disbursed","Item Updated"
"0068p000003tWsjAAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tWsjAAE","Disbursed","Item Updated"
"0068p000003hUDPAA2","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003hUDPAA2","Disbursed","Item Updated"
"0068p000003p2dbAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003p2dbAAA","Disbursed","Item Updated"
"0068p000003tu7hAAA","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tu7hAAA","Disbursed","Item Updated"
"0068p000003qQ8VAAU","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003qQ8VAAU","Disbursed","Item Updated"
"0068p000003tTLsAAM","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003tTLsAAM","Disbursed","Item Updated"
"0068p000003lItgAAE","Disbursed","2022-09-22T12:58:33Z","Disbursed","0068p000003lItgAAE","Disbursed","Item Updated"
